Protein,SG,DG,SG_DG_SUM,SG_DG_PRO,SG_DG_SUB,EV,SG_EV_SUM,SG_EV_PRO,SG_EV_SUB,DG_EV_SUM,DG_EV_PRO,DG_EV_SUB,INFO,SG_INFO_SUM,SG_INFO_PRO,SG_INFO_SUB,DG_INFO_SUM,DG_INFO_PRO,DG_INFO_SUB,EV_INFO_SUM,EV_INFO_PRO,EV_INFO_SUB,LAC,SG_LAC_SUM,SG_LAC_PRO,SG_LAC_SUB,DG_LAC_SUM,DG_LAC_PRO,DG_LAC_SUB,EV_LAC_SUM,EV_LAC_PRO,EV_LAC_SUB,INFO_LAC_SUM,INFO_LAC_PRO,INFO_LAC_SUB,BNESS,SG_BNESS_SUM,SG_BNESS_PRO,SG_BNESS_SUB,DG_BNESS_SUM,DG_BNESS_PRO,DG_BNESS_SUB,EV_BNESS_SUM,EV_BNESS_PRO,EV_BNESS_SUB,INFO_BNESS_SUM,INFO_BNESS_PRO,INFO_BNESS_SUB,LAC_BNESS_SUM,LAC_BNESS_PRO,LAC_BNESS_SUB,CNESS,SG_CNESS_SUM,SG_CNESS_PRO,SG_CNESS_SUB,DG_CNESS_SUM,DG_CNESS_PRO,DG_CNESS_SUB,EV_CNESS_SUM,EV_CNESS_PRO,EV_CNESS_SUB,INFO_CNESS_SUM,INFO_CNESS_PRO,INFO_CNESS_SUB,LAC_CNESS_SUM,LAC_CNESS_PRO,LAC_CNESS_SUB,BNESS_CNESS_SUM,BNESS_CNESS_PRO,BNESS_CNESS_SUB,NET,SG_NET_SUM,SG_NET_PRO,SG_NET_SUB,DG_NET_SUM,DG_NET_PRO,DG_NET_SUB,EV_NET_SUM,EV_NET_PRO,EV_NET_SUB,INFO_NET_SUM,INFO_NET_PRO,INFO_NET_SUB,LAC_NET_SUM,LAC_NET_PRO,LAC_NET_SUB,BNESS_NET_SUM,BNESS_NET_PRO,BNESS_NET_SUB,CNESS_NET_SUM,CNESS_NET_PRO,CNESS_NET_SUB,GE_T1,GE_T1_GE_T2_SUM,GE_T1_GE_T2_PRO,GE_T1_GE_T2_SUB,GE_T1_GE_T3_SUM,GE_T1_GE_T3_PRO,GE_T1_GE_T3_SUB,GE_T1_GE_T4_SUM,GE_T1_GE_T4_PRO,GE_T1_GE_T4_SUB,GE_T1_GE_T5_SUM,GE_T1_GE_T5_PRO,GE_T1_GE_T5_SUB,GE_T1_GE_T6_SUM,GE_T1_GE_T6_PRO,GE_T1_GE_T6_SUB,GE_T1_GE_T7_SUM,GE_T1_GE_T7_PRO,GE_T1_GE_T7_SUB,GE_T1_GE_T8_SUM,GE_T1_GE_T8_PRO,GE_T1_GE_T8_SUB,GE_T2,GE_T2_GE_T3_SUM,GE_T2_GE_T3_PRO,GE_T2_GE_T3_SUB,GE_T2_GE_T4_SUM,GE_T2_GE_T4_PRO,GE_T2_GE_T4_SUB,GE_T2_GE_T5_SUM,GE_T2_GE_T5_PRO,GE_T2_GE_T5_SUB,GE_T2_GE_T6_SUM,GE_T2_GE_T6_PRO,GE_T2_GE_T6_SUB,GE_T2_GE_T7_SUM,GE_T2_GE_T7_PRO,GE_T2_GE_T7_SUB,GE_T2_GE_T8_SUM,GE_T2_GE_T8_PRO,GE_T2_GE_T8_SUB,GE_T3,GE_T3_GE_T4_SUM,GE_T3_GE_T4_PRO,GE_T3_GE_T4_SUB,GE_T3_GE_T5_SUM,GE_T3_GE_T5_PRO,GE_T3_GE_T5_SUB,GE_T3_GE_T6_SUM,GE_T3_GE_T6_PRO,GE_T3_GE_T6_SUB,GE_T3_GE_T7_SUM,GE_T3_GE_T7_PRO,GE_T3_GE_T7_SUB,GE_T3_GE_T8_SUM,GE_T3_GE_T8_PRO,GE_T3_GE_T8_SUB,GE_T4,GE_T4_GE_T5_SUM,GE_T4_GE_T5_PRO,GE_T4_GE_T5_SUB,GE_T4_GE_T6_SUM,GE_T4_GE_T6_PRO,GE_T4_GE_T6_SUB,GE_T4_GE_T7_SUM,GE_T4_GE_T7_PRO,GE_T4_GE_T7_SUB,GE_T4_GE_T8_SUM,GE_T4_GE_T8_PRO,GE_T4_GE_T8_SUB,GE_T5,GE_T5_GE_T6_SUM,GE_T5_GE_T6_PRO,GE_T5_GE_T6_SUB,GE_T5_GE_T7_SUM,GE_T5_GE_T7_PRO,GE_T5_GE_T7_SUB,GE_T5_GE_T8_SUM,GE_T5_GE_T8_PRO,GE_T5_GE_T8_SUB,GE_T6,GE_T6_GE_T7_SUM,GE_T6_GE_T7_PRO,GE_T6_GE_T7_SUB,GE_T6_GE_T8_SUM,GE_T6_GE_T8_PRO,GE_T6_GE_T8_SUB,GE_T7,GE_T7_GE_T8_SUM,GE_T7_GE_T8_PRO,GE_T7_GE_T8_SUB,GE_T8,Essentiality,Essential_Name
YIL006W,2.21E+14,2,2.21E+14,4.42E+14,2.21E+14,0.001043829,2.21E+14,2.31E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,6.7882867,2.21E+14,1.50E+15,2.21E+14,8.7882867,13.5765734,-4.7882867,6.789330529,0.00708581,-6.787242871,8.4048268,10.97353766,-5.1717466,6.7882867,0,-6.7882867,0.007475928,2.21E+14,1.65E+12,2.21E+14,2.007475928,0.014951856,1.992524072,0.008519757,7.80E-06,-0.006432099,1.624016028,0.012085137,1.609064172,0.007475928,0,-0.007475928,6.795762628,0.050748743,6.780810772,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043829,0,0.001043829,1.6165401,0,1.6165401,0,0,0,6.7882867,0,6.7882867,0.007475928,0,0.007475928,198.6,506,61049.64,-108.8,342.5,28578.54,-506,531.9,66193.38,-134.7,415.9,43155.78,-18.7,486.4,57157.08,-89.2,476.1,55111.5,-78.9,518.7,63571.86,-121.5,307.4,451.3,44234.86,163.5,640.7,102456.42,-25.9,524.7,66798.02,90.1,595.2,88469.72,19.6,584.9,85303.5,29.9,627.5,98398.74,-12.7,143.9,477.2,47961.87,-189.4,361.2,31269.47,-73.4,431.7,3.18E+16,-143.9,421.4,39932.25,-133.6,464,46062.39,-176.2,333.3,550.6,72426.09,116,621.1,95923.74,45.5,610.8,92490.75,55.8,653.4,106689.33,13.2,217.3,505.1,62538.94,-70.5,494.8,60300.75,-60.2,102.8,69557.73,-42.6,287.8,565.3,79864.5,10.3,607.9,92124.78,-32.3,277.5,597.6,88827.75,-42.6,320.1,0,NE
YDR339C,2.21E+14,2,2.21E+14,4.42E+14,2.21E+14,0.001043829,2.21E+14,2.31E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,6.7882867,2.21E+14,1.50E+15,2.21E+14,8.7882867,13.5765734,-4.7882867,6.789330529,0.00708581,-6.787242871,8.4048268,10.97353766,-5.1717466,6.7882867,0,-6.7882867,0.007475928,2.21E+14,1.65E+12,2.21E+14,2.007475928,0.014951856,1.992524072,0.008519757,7.80E-06,-0.006432099,1.624016028,0.012085137,1.609064172,0.007475928,0,-0.007475928,6.795762628,0.050748743,6.780810772,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043829,0,0.001043829,1.6165401,0,1.6165401,0,0,0,6.7882867,0,6.7882867,0.007475928,0,0.007475928,1102.3,1982.8,970575.15,221.8,3246,2363000.51,-1982.8,3571.7,2722019.62,-1367.1,4370,3601985.71,-2165.4,2380.7,1409180.32,-176.1,2997.2,2088748.27,-792.6,3817.5,2992964.96,-1612.9,880.5,3024.2,1887527.85,-1263.2,3349.9,2174306.7,-1588.9,4148.2,2877209.85,-2387.2,2158.9,1125631.2,-397.9,2775.4,1668459.45,-1014.4,3595.7,2390733.6,-1834.7,2143.7,4613.1,5293652.78,-325.7,5411.4,7004968.49,-1124,3422.1,4.74E+17,865.3,4038.6,4062097.13,248.8,4858.9,5820574.24,-571.5,2469.4,5737.1,8069258.38,-798.3,3747.8,3156880.96,1191,4364.3,4679266.06,574.5,5184.6,6704914.88,-245.8,3267.7,4546.1,4177427.68,1989.3,5162.6,6191964.73,1372.8,-552.5,8872459.04,-820.3,1278.4,3173.3,2422440.16,-616.5,3993.6,3471111.68,-1436.8,1894.9,4610.1,5145032.48,-820.3,2715.2,0,NE
YDR273W,2.21E+14,2,2.21E+14,4.42E+14,2.21E+14,0.001043829,2.21E+14,2.31E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,6.7882867,2.21E+14,1.50E+15,2.21E+14,8.7882867,13.5765734,-4.7882867,6.789330529,0.00708581,-6.787242871,8.4048268,10.97353766,-5.1717466,6.7882867,0,-6.7882867,0.007475928,2.21E+14,1.65E+12,2.21E+14,2.007475928,0.014951856,1.992524072,0.008519757,7.80E-06,-0.006432099,1.624016028,0.012085137,1.609064172,0.007475928,0,-0.007475928,6.795762628,0.050748743,6.780810772,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043829,0,0.001043829,1.6165401,0,1.6165401,0,0,0,6.7882867,0,6.7882867,0.007475928,0,0.007475928,587.1,1074.3,286035.12,99.9,931.2,202021.11,-1074.3,1219.4,371223.33,-45.2,1089,294665.49,85.2,1095.1,298246.8,79.1,1098.1,300008.1,76.1,1152.5,331946.34,21.7,487.2,831.3,167645.52,143.1,1119.5,308056.56,-145.1,989.1,244525.68,-14.7,995.2,247497.6,-20.8,998.2,248959.2,-23.8,1052.6,275462.88,-78.2,344.1,976.4,217574.43,-288.2,846,172703.79,-157.8,852.1,7.60E+16,-163.9,855.1,175835.1,-166.9,909.5,194554.14,-221.3,632.3,1134.2,317351.37,130.4,1140.3,321208.4,124.3,1143.3,323105.3,121.3,1197.7,357502.42,66.9,501.9,1009.9,254965.2,-6.1,1012.9,256470.9,-9.1,63.5,283774.26,-54.4,508,1019,259588,-3,1073.4,287223.2,-57.4,511,1076.4,288919.4,-54.4,565.4,0,NE
YDL129W,2.21E+14,2,2.21E+14,4.42E+14,2.21E+14,0.001043829,2.21E+14,2.31E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,6.7882867,2.21E+14,1.50E+15,2.21E+14,8.7882867,13.5765734,-4.7882867,6.789330529,0.00708581,-6.787242871,8.4048268,10.97353766,-5.1717466,6.7882867,0,-6.7882867,0.007475928,2.21E+14,1.65E+12,2.21E+14,2.007475928,0.014951856,1.992524072,0.008519757,7.80E-06,-0.006432099,1.624016028,0.012085137,1.609064172,0.007475928,0,-0.007475928,6.795762628,0.050748743,6.780810772,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043829,0,0.001043829,1.6165401,0,1.6165401,0,0,0,6.7882867,0,6.7882867,0.007475928,0,0.007475928,81.9,242.2,13128.57,-78.4,250.3,13791.96,-242.2,336.5,20851.74,-172.7,178.6,7919.73,-14.8,222.4,11506.95,-58.6,251.9,13923,-88.1,304.4,18222.75,-140.6,160.3,328.7,26994.52,-8.1,414.9,40812.38,-94.3,257,15501.01,63.6,300.8,22522.15,19.8,330.3,27251,-9.7,382.8,35666.75,-62.2,168.4,423,42874.64,-86.2,265.1,16284.28,71.7,308.9,3.72E+16,27.9,338.4,28628,-1.6,390.9,37469,-54.1,254.6,351.3,24619.82,157.9,395.1,35771.3,114.1,424.6,43282,84.6,477.1,56648.5,32.1,96.7,237.2,13586.35,-43.8,266.7,16439,-73.3,125.8,21515.75,-52.5,140.5,310.5,23885,-29.5,363,31261.25,-82,170,392.5,37825,-52.5,222.5,0,NE
YGL111W,2.21E+14,3,2.21E+14,6.62E+14,2.21E+14,0.001043646,2.21E+14,2.30E+11,-4.42E+14,3.00E+00,3.13E-03,3.00E+00,1.8680184,2.21E+14,4.12E+14,2.21E+14,4.87E+00,5.60E+00,1.13E+00,1.87E+00,1.95E-03,-1.87E+00,2,2.21E+14,4.42E+14,2.21E+14,5.00E+00,6.00E+00,1.00E+00,2.00E+00,2.09E-03,-2.00E+00,3.87E+00,3.74E+00,-1.32E-01,0,2.21E+14,0.00E+00,2.21E+14,3,0,3,0.001043646,0,0.001043646,1.8680184,0,1.8680184,2,0,2,0.007482926,2.21E+14,1.65E+12,2.21E+14,3.007482926,0.022448778,2.992517074,0.008526572,7.81E-06,-0.00643928,1.875501326,0.013978243,1.860535474,2.007482926,0.014965852,1.992517074,0.007482926,0,-0.007482926,3,2.21E+14,6.62E+14,2.21E+14,6,9,0,3.001043646,0.003130937,-2.998956354,4.8680184,5.6040552,-1.1319816,5,6,-1,3,0,-3,3.007482926,0.022448778,-2.992517074,222.7,579.9,79548.44,-134.5,719.3,110592.82,-579.9,699.4,106161.09,-254,482.9,57946.54,-37.5,448,50174.31,-2.6,489.7,59460.9,-44.3,778.1,123687.58,-332.7,357.2,853.8,177385.52,-139.4,833.9,170277.24,-119.5,617.4,92943.44,97,582.5,80477.16,131.9,624.2,95372.4,90.2,912.6,198388.88,-198.2,496.6,973.3,236729.22,19.9,756.8,129215.32,236.4,721.9,1.10E+17,271.3,763.6,132592.2,229.6,1052,275811.64,-58.8,476.7,736.9,124037.34,216.5,702,107400.51,251.4,743.7,127278.9,209.7,1032.1,264759.18,-78.7,260.2,485.5,58623.06,34.9,527.2,69473.4,-6.8,295.2,144515.08,-288.4,225.3,492.3,60155.1,-41.7,780.7,125131.62,-330.1,267,822.4,148291.8,-288.4,555.4,0,NE
YER087C-B,2.21E+14,3,2.21E+14,6.62E+14,2.21E+14,0.001043448,2.21E+14,2.30E+11,-4.41E+14,3.00E+00,3.13E-03,3.00E+00,1.8680184,2.21E+14,4.12E+14,2.21E+14,4.87E+00,5.60E+00,1.13E+00,1.87E+00,1.95E-03,-1.87E+00,0.6666667,2.21E+14,1.47E+14,2.21E+14,3.67E+00,2.00E+00,2.33E+00,6.68E-01,6.96E-04,-6.66E-01,2.53E+00,1.25E+00,1.20E+00,375.87454,2.21E+14,8.30E+16,2.21E+14,378.87454,1127.62362,-372.87454,375.8755834,0.392205462,-375.8734966,377.7425584,702.1405568,-374.0065216,376.5412067,250.5830392,-375.2078733,0.007482371,2.21E+14,1.65E+12,2.21E+14,3.007482371,0.022447114,2.992517629,0.008525819,7.81E-06,-0.006438924,1.875500771,0.013977207,1.860536029,0.674149071,0.004988248,0.659184329,375.8820224,2.81243287,375.8670576,1,2.21E+14,2.21E+14,2.21E+14,4,3,2,1.001043448,0.001043448,-0.998956552,2.8680184,1.8680184,0.8680184,1.6666667,0.6666667,-0.3333333,376.87454,375.87454,374.87454,1.007482371,0.007482371,-0.992517629,179.1,407,40816.89,-48.8,385.9,37037.88,-407,735,99561.69,-376.8,337.7,28405.26,20.5,337.3,28333.62,20.9,366.4,33545.43,-8.2,247.1,12178.8,111.1,227.9,434.7,47129.72,21.1,783.8,126689.61,-328,386.5,36144.94,69.3,386.1,36053.78,69.7,415.2,42685.67,40.6,295.9,15497.2,159.9,206.8,762.7,114960.12,-349.1,365.4,32798.48,48.2,365,4.57E+16,48.6,394.1,38733.64,19.5,274.8,14062.4,138.8,555.9,714.5,88165.74,397.3,714.1,87943.38,397.7,743.2,104120.07,368.6,623.9,37801.2,487.9,158.6,316.8,25090.52,0.4,345.9,29705.78,-28.7,-90.6,10784.8,119.3,158.2,345.5,29630.86,-29.1,226.2,10757.6,90.2,187.3,255.3,12736.4,119.3,68,0,NE
YIR035C,2.21E+14,2,2.21E+14,4.41E+14,2.21E+14,0.001043314,2.21E+14,2.30E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,11.894067,2.21E+14,2.62E+15,2.21E+14,13.894067,23.788134,-9.894067,11.89511031,0.012409249,-11.89302369,13.5106071,19.22723626,-10.2775269,11.894067,0,-11.894067,0.007475477,2.21E+14,1.65E+12,2.21E+14,2.007475477,0.014950954,1.992524523,0.008518791,7.80E-06,-0.006432163,1.624015577,0.012084408,1.609064623,0.007475477,0,-0.007475477,11.90154248,0.088913824,11.88659152,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043314,0,0.001043314,1.6165401,0,1.6165401,0,0,0,11.894067,0,11.894067,0.007475477,0,0.007475477,405.4,801.5,160578.94,9.3,863.3,185632.66,-801.5,926.2,211132.32,-115.4,728.9,131146.9,81.9,785.7,154173.62,25.1,843.4,177565.2,-32.6,900.7,200794.62,-89.9,396.1,854,181374.19,-61.8,916.9,206288.88,-124.7,719.6,128138.35,72.6,776.4,150636.83,15.8,834.1,173491.8,-41.9,891.4,196188.33,-99.2,457.9,978.7,238474.32,-62.9,781.4,148130.65,134.4,838.2,1.01E+17,77.6,895.9,200560.2,19.9,953.2,226797.87,-37.4,520.8,844.3,168478.8,197.3,901.1,198060.24,140.5,958.8,228110.4,82.8,1016.1,257952.24,25.5,323.5,703.8,123027.05,-56.8,761.5,141693,-114.5,171.8,160229.55,-57.3,380.3,818.3,166571.4,-57.7,875.6,188362.59,-115,438,933.3,216941.4,-57.3,495.3,0,NE
YDR432W,2.21E+14,2,2.21E+14,4.41E+14,2.21E+14,0.001043314,2.21E+14,2.30E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,11.894067,2.21E+14,2.62E+15,2.21E+14,13.894067,23.788134,-9.894067,11.89511031,0.012409249,-11.89302369,13.5106071,19.22723626,-10.2775269,11.894067,0,-11.894067,0.007475477,2.21E+14,1.65E+12,2.21E+14,2.007475477,0.014950954,1.992524523,0.008518791,7.80E-06,-0.006432163,1.624015577,0.012084408,1.609064623,0.007475477,0,-0.007475477,11.90154248,0.088913824,11.88659152,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043314,0,0.001043314,1.6165401,0,1.6165401,0,0,0,11.894067,0,11.894067,0.007475477,0,0.007475477,271.8,593.6,87465.24,-50,472.3,54495.9,-593.6,626.4,96380.28,-82.8,606.8,91053,-63.2,569.7,80969.22,-26.1,520.1,67487.94,23.5,582.7,84502.62,-39.1,321.8,522.3,64520.9,121.3,676.4,114110.28,-32.8,656.8,107803,-13.2,619.7,95864.22,23.9,570.1,79902.94,73.5,632.7,100047.62,10.9,200.5,555.1,71097.3,-154.1,535.5,67167.5,-134.5,498.4,4.43E+16,-97.4,448.8,49784.15,-47.8,511.4,62335.45,-110.4,354.6,689.6,118791,19.6,652.5,105635.34,56.7,602.9,88047.18,106.3,665.5,110245.14,43.7,335,632.9,99796.5,37.1,583.3,83180.5,86.7,-24.1,104151.5,-62.6,297.9,546.2,73968.57,49.6,608.8,92617.11,-13,248.3,559.2,77196.47,-62.6,310.9,0,NE
YDR386W,2.21E+14,2,2.21E+14,4.41E+14,2.21E+14,0.001043314,2.21E+14,2.30E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,11.894067,2.21E+14,2.62E+15,2.21E+14,13.894067,23.788134,-9.894067,11.89511031,0.012409249,-11.89302369,13.5106071,19.22723626,-10.2775269,11.894067,0,-11.894067,0.007475477,2.21E+14,1.65E+12,2.21E+14,2.007475477,0.014950954,1.992524523,0.008518791,7.80E-06,-0.006432163,1.624015577,0.012084408,1.609064623,0.007475477,0,-0.007475477,11.90154248,0.088913824,11.88659152,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043314,0,0.001043314,1.6165401,0,1.6165401,0,0,0,11.894067,0,11.894067,0.007475477,0,0.007475477,85.3,208,10466.31,-37.4,435.2,29846.47,-208,296.4,18006.83,-125.8,174.3,7591.7,-3.7,251.3,14159.8,-80.7,201.2,9886.27,-30.6,315.6,19644.59,-145,122.7,472.6,42932.73,-227.2,333.8,25901.97,-88.4,211.7,10920.3,33.7,288.7,20368.2,-43.3,238.6,14220.93,6.8,353,28257.81,-107.6,349.9,561,73863.89,138.8,438.9,31141.1,260.9,515.9,7.73E+16,183.9,465.8,40553.41,234,580.2,80581.97,119.6,211.1,300.1,18787.9,122.1,377.1,35042.6,45.1,327,24466.49,95.2,441.4,48616.33,-19.2,89,255,14774,-77,204.9,10315.1,-26.9,141.3,20496.7,-114.4,166,281.9,19239.4,50.1,396.3,38229.8,-64.3,115.9,346.2,26691.77,-114.4,230.3,0,NE
YDL069C,2.21E+14,2,2.21E+14,4.41E+14,2.21E+14,0.001043314,2.21E+14,2.30E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,11.894067,2.21E+14,2.62E+15,2.21E+14,13.894067,23.788134,-9.894067,11.89511031,0.012409249,-11.89302369,13.5106071,19.22723626,-10.2775269,11.894067,0,-11.894067,0.007475477,2.21E+14,1.65E+12,2.21E+14,2.007475477,0.014950954,1.992524523,0.008518791,7.80E-06,-0.006432163,1.624015577,0.012084408,1.609064623,0.007475477,0,-0.007475477,11.90154248,0.088913824,11.88659152,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043314,0,0.001043314,1.6165401,0,1.6165401,0,0,0,11.894067,0,11.894067,0.007475477,0,0.007475477,55.2,166.7,6154.8,-56.3,181.6,6977.28,-166.7,261.2,11371.2,-150.8,121.7,3670.8,-11.3,77,1203.36,33.4,202.4,8125.44,-92,201.6,8081.28,-91.2,111.5,237.9,14093.6,-14.9,317.5,22969,-94.5,178,7414.75,45,133.3,2430.7,89.7,258.7,16412.8,-35.7,257.9,16323.6,-34.9,126.4,332.4,26038.4,-79.6,192.9,8405.6,59.9,148.2,2.79E+16,104.6,273.6,18606.08,-20.8,272.8,18504.96,-20,206,272.5,13699,139.5,227.8,4490.8,184.2,353.2,30323.2,58.8,352.4,30158.4,59.6,66.5,88.3,1449.7,44.7,213.7,9788.8,-80.7,79.9,9735.6,0.8,21.8,169,3208.96,-125.4,168.2,3191.52,-124.6,147.2,293.6,21550.08,0.8,146.4,0,NE
YBL018C,2.21E+14,2,2.21E+14,4.41E+14,2.21E+14,0.001043314,2.21E+14,2.30E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,11.894067,2.21E+14,2.62E+15,2.21E+14,13.894067,23.788134,-9.894067,11.89511031,0.012409249,-11.89302369,13.5106071,19.22723626,-10.2775269,11.894067,0,-11.894067,0.007475477,2.21E+14,1.65E+12,2.21E+14,2.007475477,0.014950954,1.992524523,0.008518791,7.80E-06,-0.006432163,1.624015577,0.012084408,1.609064623,0.007475477,0,-0.007475477,11.90154248,0.088913824,11.88659152,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043314,0,0.001043314,1.6165401,0,1.6165401,0,0,0,11.894067,0,11.894067,0.007475477,0,0.007475477,1187.3,1996.9,961238.08,377.7,1868.6,808907.49,-1996.9,1713.3,624519.8,661.3,2477.3,1531617,-102.7,1986.3,948652.7,388.3,1801.2,728883.47,573.4,1693.6,601129.99,681,809.6,1490.9,551580.48,128.3,1335.6,425849.6,283.6,2099.6,1044384,-480.4,1608.6,646870.4,10.6,1423.5,497013.44,195.7,1315.9,409900.48,303.3,681.3,1207.3,358363.8,155.3,1971.3,878877,-608.7,1480.3,1.51E+17,-117.7,1295.2,418250.07,67.4,1187.6,344942.19,175,526,1816,678540,-764,1325,420274,-273,1139.9,322911.4,-87.9,1032.3,266313.8,19.7,1290,2089,1030710,491,1903.9,791931,676.1,-783.7,653127,107.6,799,1412.9,490506.1,185.1,1305.3,404533.7,292.7,613.9,1120.2,310817.57,107.6,506.3,1,E
YAL059W,2.21E+14,2,2.21E+14,4.41E+14,2.21E+14,0.001043314,2.21E+14,2.30E+11,-2.21E+14,2.00E+00,2.09E-03,2.00E+00,1.6165401,2.21E+14,3.57E+14,2.21E+14,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.69E-03,-1.62E+00,0,2.21E+14,0.00E+00,2.21E+14,2.00E+00,0.00E+00,2.00E+00,1.04E-03,0.00E+00,1.04E-03,1.62E+00,0.00E+00,1.62E+00,11.894067,2.21E+14,2.62E+15,2.21E+14,13.894067,23.788134,-9.894067,11.89511031,0.012409249,-11.89302369,13.5106071,19.22723626,-10.2775269,11.894067,0,-11.894067,0.007475477,2.21E+14,1.65E+12,2.21E+14,2.007475477,0.014950954,1.992524523,0.008518791,7.80E-06,-0.006432163,1.624015577,0.012084408,1.609064623,0.007475477,0,-0.007475477,11.90154248,0.088913824,11.88659152,0,2.21E+14,0.00E+00,2.21E+14,2,0,2,0.001043314,0,0.001043314,1.6165401,0,1.6165401,0,0,0,11.894067,0,11.894067,0.007475477,0,0.007475477,156.7,630.1,74181.78,-316.7,941.9,123040.84,-630.1,907.2,117603.35,-593.8,231.5,11721.16,81.9,728.1,89538.38,-414.7,960.5,125955.46,-647.1,1159.5,157138.76,-846.1,473.4,1258.6,371713.68,-311.8,1223.9,355286.7,-277.1,548.2,35410.32,398.6,1044.8,270500.76,-98,1277.2,380518.92,-330.4,1476.2,474725.52,-529.4,785.2,1535.7,589292.6,34.7,860,58732.96,710.4,1356.6,1.74E+17,213.8,1589,631143.76,-18.6,1788,787398.56,-217.6,750.5,825.3,56137.4,675.7,1321.9,428835.7,179.1,1554.3,603251.9,-53.3,1753.3,752601.4,-252.3,74.8,646.2,42740.72,-496.6,878.6,60124.24,-729,928,75009.44,-199,571.4,1375.2,459291.32,-232.4,1574.2,572999.92,-431.4,803.8,1806.6,806050.64,-199,1002.8,0,NE
